-36	-54.82	-16.831
-43	-54.82	-16.831
-50	-54.82	-16.831
-57	-54.82	-16.831
-65	-54.82	-16.831
57	-62.04	-16.831
50	-62.04	-16.831
43	-62.04	-16.831
36	-62.04	-16.831
28	-62.04	-16.831
-28	-62.04	-16.831
-36	-62.04	-16.831
-43	-62.04	-16.831
-50	-62.04	-16.831
-57	-62.04	-16.831
57	-69.27	-16.831
50	-69.27	-16.831
43	-69.27	-16.831
36	-69.27	-16.831
28	-69.27	-16.831
21	-69.27	-16.831
-21	-69.27	-16.831
-28	-69.27	-16.831
-36	-69.27	-16.831
-43	-69.27	-16.831
-50	-69.27	-16.831
-57	-69.27	-16.831
50	-76.5	-16.831
43	-76.5	-16.831
36	-76.5	-16.831
28	-76.5	-16.831
21	-76.5	-16.831
14	-76.5	-16.831
-14	-76.5	-16.831
-21	-76.5	-16.831
-28	-76.5	-16.831
-36	-76.5	-16.831
-43	-76.5	-16.831
-50	-76.5	-16.831
43	-83.73	-16.831
36	-83.73	-16.831
28	-83.73	-16.831
21	-83.73	-16.831
14	-83.73	-16.831
7	-83.73	-16.831
-7	-83.73	-16.831
-14	-83.73	-16.831
-21	-83.73	-16.831
-28	-83.73	-16.831
-36	-83.73	-16.831
-43	-83.73	-16.831
36	-90.96	-16.831
28	-90.96	-16.831
21	-90.96	-16.831
14	-90.96	-16.831
7	-90.96	-16.831
-7	-90.96	-16.831
-14	-90.96	-16.831
-21	-90.96	-16.831
-28	-90.96	-16.831
-36	-90.96	-16.831
28	-98.19	-16.831
21	-98.19	-16.831
14	-98.19	-16.831
7	-98.19	-16.831
-7	-98.19	-16.831
-14	-98.19	-16.831
-21	-98.19	-16.831
-28	-98.19	-16.831
28	68.064	-9.602
21	68.064	-9.602
14	68.064	-9.602
7	68.064	-9.602
-7	68.064	-9.602
-14	68.064	-9.602
-21	68.064	-9.602
-28	68.064	-9.602
36	60.836	-9.602
28	60.836	-9.602
21	60.836	-9.602
14	60.836	-9.602
7	60.836	-9.602
-7	60.836	-9.602
-14	60.836	-9.602
-21	60.836	-9.602
-28	60.836	-9.602
-36	60.836	-9.602
43	53.608	-9.602
36	53.608	-9.602
28	53.608	-9.602
21	53.608	-9.602
7	53.608	-9.602
-7	53.608	-9.602
-21	53.608	-9.602
-28	53.608	-9.602
-36	53.608	-9.602
-43	53.608	-9.602
50	46.379	-9.602
43	46.379	-9.602
36	46.379	-9.602
28	46.379	-9.602
14	46.379	-9.602
7	46.379	-9.602
-7	46.379	-9.602
-14	46.379	-9.602
-28	46.379	-9.602
-36	46.379	-9.602
-43	46.379	-9.602
-50	46.379	-9.602
50	39.151	-9.602
43	39.151	-9.602
36	39.151	-9.602
28	39.151	-9.602
14	39.151	-9.602
7	39.151	-9.602
-7	39.151	-9.602
-14	39.151	-9.602
-28	39.151	-9.602
-36	39.151	-9.602
-43	39.151	-9.602
-50	39.151	-9.602
50	31.923	-9.602
43	31.923	-9.602
28	31.923	-9.602
21	31.923	-9.602
7	31.923	-9.602
-7	31.923	-9.602
-21	31.923	-9.602
-28	31.923	-9.602
-43	31.923	-9.602
-50	31.923	-9.602
50	24.695	-9.602
43	24.695	-9.602
36	24.695	-9.602
7	24.695	-9.602
-7	24.695	-9.602
-36	24.695	-9.602
-43	24.695	-9.602
-50	24.695	-9.602
57	17.466	-9.602
50	17.466	-9.602
43	17.466	-9.602
36	17.466	-9.602
28	17.466	-9.602
7	17.466	-9.602
-7	17.466	-9.602
-28	17.466	-9.602
-36	17.466	-9.602
-43	17.466	-9.602
